0x98f0x9960x9a80x9bf 0x9ae0x9be0x9f00x9b20x9bf 0x9a60x9c10x9960x9a80x9bf 0x99a0x9be0x9b20x9a80x9ac0x9a80x9cd0x9a70x9be0x9950x9c8 0x9860x99b0x9c7 0x9b80x9f00x9cd0x9ac0x9a40x9bf0x9950x9be0x9b2 	0x9890x9a40x9cd0x9a40x9f0:- 0x9950x9b20x9970x99b0x9f0 0x9aa0x9be0x9a40x9f70x9ae0x9be0x99c0x9f0 0x9b60x9950x9a4 0x9b60x9bf0x9f00x9be 0x9a60x9be0x9b2 0x9ae0x9be0x9f00x9b20x9bf0x9f7 0x9950x9be0x9b70x9f0 0x9a60x9c10x987 0x9850x9820x9b6 0x9a60x9c10x9960x9a8 0x99a0x9be0x9b20x9f7	The answer is:- banana leaf. The middle steam is considered as marali, a suppoting rod of a roof.
0x9aa0x9be0x9b90x9f00x9bf 0x9860x99b0x9bf0x9b20x9cb 0x9aa0x9f00x9bf0x9b2 0x9ae0x9a80x9a4, 0x9aa0x9be0x99a0x981 0x9ac0x9f00x9a30x9c00x9df0x9be 0x9aa0x99f0x9be 0x9860x99b0x9c7 0x9f00x9be0x9f10x9a30x9f0 0x9980x9f00x9a4	0x9f00x9be0x9ae 0x9f00x9be0x9f10x9a30x9f0 0x9af0x9c10x9a60x9cd0x9a70x9a4 0x9b20x9950x9cd0x9b70x9cd0x9ae0x9a3 0x9f00x9be0x9f10x9cd0x9a30x9f0 0x9aa0x9c10x9a40x9cd0x9f0 0x9ae0x9c70x9980x9a80x9be0x9a60x9f0 0x9b60x9950x9cd0x9a40x9bf-0x9b60x9c70x9b20x9a4 0x9850x99c0x9cd0x99e0x9be0x9a8 0x9b90x9c8 0x9aa0x9f00x9bf0x99b0x9bf0x9b2 0x9860x9f00x9c1 0x9b20x9950x9cd0x9b70x9cd0x9ae0x9a30x995 0x9ac0x99a0x9be0x9ac0x9b20x9c8 0x9f00x9be0x9f10x9a30x9f0 0x9f00x9be0x99c0x9ac0x9c80x9a60x9cd0x9af 0x9b80x9c10x9b80x9c70x9a80x9be0x995 0x9850x9a80x9be 0x9b9’0x9b2 0x9f7 0x9b80x9c10x9b80x9c70x9a80x9be0x987 ‘0x9ae0x9c30x9a40x9b80x99e0x9cd0x99c0x9c00x9f10x9a80x9c0’, ‘0x9ac0x9bf0x9b60x9b20x9cd0x9af0x9950x9f00x9a30x9c0’, ‘0x9b80x9a80x9cd0x9a70x9be0x9a80x9950x9f00x9a30x9c0’ 0x9860x9f00x9c1 ‘0x9b80x9ac0x9f00x9cd0x9a30x9cd0x9af0x9950x9f00x9a30x9c0’ 0x9ac0x9bf0x99a0x9be0x9f00x9bf 0x9b90x9a80x9c10x9ae0x9be0x9a80x995 0x9aa0x9be0x99a0x9bf0x9b20x9c7 0x9f7 0x9b90x9a80x9c10x9ae0x9be0x9a80x9c7 0x9ac0x9c30x9950x9cd0x9b7 0x9ac0x9bf0x99a0x9be0x9f00x9bf 0x9a80x9be0x9aa0x9be0x9df 0x9970x9a80x9cd0x9a70x9ae0x9be0x9f00x9cd0x9a60x9a8 0x9aa0x9f00x9cd0x9ac0x9a40x9950x9c7 0x9a60x9be0x9990x9bf 0x9860x9a80x9bf0x9b20x9c7, 0x9950x9bf0x9df0x9a80x9cb 0x9890x9b70x9be0x9f0 0x9860x9970x9a40x9c70x987 0x9b20x9950x9cd0x9b70x9cd0x9ae0x9a30x995 0x9ac0x99a0x9cb0x9f1 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a8 0x9f7 0x98f0x987 0x9860x99f0x9be0x9870x9950x9c70x9870x9ac0x9bf0x9a7 0x9a40x9f00x9c10x9f0 0x9f00x9b8 0x9aa0x9cd0x9f00x9b80x9cd0x9a40x9c10x9a4 0x9950x9f00x9bf0x9ac0x9b20x9c8 0x9af0x9c70x9a40x9bf0x9df0x9be 0x9aa0x99f0x9be0x9f0 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a8 0x9b90x9b2, 0x9a40x9c70x9a40x9bf0x9df0x9be 0x9ac0x9c80x9a60x9cd0x9af0x9f0 0x9ae0x9a80x9a4 0x9aa0x9f00x9bf0x9b2 0x9af0x9c7 0x9aa0x99f0x9be0x9960x9a8 0x9f00x9be0x9f10x9a30x9f0 0x9980x9f00x9a40x9c7 0x9a50x9be0x9950x9bf 0x9860x9b90x9bf0x9b2 0x9f7 0x9b80x9ae0x9df0x9a4 0x9960x9c10x9890x9ac 0x9a60x9f00x9950x9be0x9f00x9c0 0x9ac0x9b80x9cd0x9a40x9c1 0x98f0x99f0x9be 0x9aa0x9be0x9b90x9f00x9bf 0x9a50x9950x9be 0x9850x9f00x9cd0x9a50x9a4 0x98f0x987 0x9aa0x99f0x9a80x9cd0x9a40x9f00x99f0x9bf 0x9ac0x9cd0x9af0x9f10x9b90x9be0x9f0 0x9b90x9df 0x9f7	In the war between Ram and Ravana, when Lakshmana fell unconscious and was almost dying, hit by an arrow from Ravana’s son Meghnad, Hanuman approached the Lankan Royal Physician Sushena for advice. Sushena asked Hanuman to rush to Gandhamardana Hill and fetch four plants: Mritasanjeevani (restorer of life), Vishalyakarani (remover of arrows), Sandhanakarani (restorer of the skin) and Savarnyakarani (restorer of skin colour). Hanuman, not able to pick the four from the multitude, brought back the entire hill, as the medicine was to be given before dawn. The physician then only remembered that he left the flat stone upon which the plants are to be crushed at Ravan`s place. This applies to forgetfulness at an important moment.
0x9ac0x9c70x9f00x9f00x9cb 0x9950x9be0x9a3 0x9860x99b0x9c7 0x9f7	0x9970x9c10x9aa0x9c10x9a4 0x9950x9a50x9be 0x98f0x99f0x9be 0x9ac0x9c70x99a0x9bf 0x9b80x9ae0x9df 0x9970x9cb0x9aa0x9a80x9c00x9df 0x9950x9f00x9bf 0x9f00x9be0x9960x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf | 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9950x9be0x9a3 0x9ac0x9be0x9970x9f00x9bf 0x987 0x9b80x9b90x99c0x9c7 0x9f00x9be0x9b70x9cd0x99f0x9cd0x9f0 0x9b90x9c8 0x9af0x9be0x9df |	It is difficult to maintain secrecy of a confidential matter. It easily becomes public when it leaks.
0x9ad0x9ac0x9be 0x9950x9a50x9be 0x9a80x9b90x9df 0x9b80x9bf0x9a60x9cd0x9a70x9bf 0x9ac0x9be0x99f0x9a4 0x9860x99b0x9c7 0x9950x9a30x9be 0x9ac0x9bf0x9a70x9bf	0x9a60x9c10x9f00x9cd0x9ad0x9be0x9970x9cd0x9af0x987 0x9ae0x9be0x9a80x9c10x9b90x995 0x9950x9c70x9a40x9bf0x9df0x9be0x993 0x9b60x9be0x9a80x9cd0x9a40x9bf0x9f00x9c7 0x9b80x9c10x9960x9f0 0x9b80x9ae0x9df 0x9890x9aa0x9ad0x9cb0x997 0x9950x9f00x9bf0x9ac0x9b20x9c8 0x9a80x9bf0x9a60x9bf0x9df0x9c7।	Bad luck does not allow one to enjoy the good time
0x9b80x9a40x9bf0x9a80x9c00x9f0 0x9860x99b0x9c7 0x9b90x9c30x9b70x9cd0x99f-0x9aa0x9c10x9b70x9cd0x99f 0x98f0x99f0x9be, 0x9ae0x9cb0x9f0 0x9860x99b0x9c7 0x9950x9cd0x9b70x9c00x9a3-0x9ae0x9c00x9a8 0x9aa0x9be0x9810x99a0x99f0x9be 0x9f7	0x98f0x995 0x9b80x9a40x9bf0x9a80x9c00x9f0 0x9b80x9a80x9cd0x9a40x9be0x9a8 0x98f0x99f0x9be 0x9b9'0x9b20x9c70x993, 0x9860x9a8 0x9b80x9a40x9bf0x9a80x9c00x9df0x9c7 0x9b90x9c30x9b70x9cd0x99f-0x9aa0x9c10x9b70x9cd0x99f 0x9ac0x9c10x9b20x9bf 0x9950x9c8 0x9870x9a40x9bf0x9950x9bf0x982 0x9ac0x9be 0x9870x9f00x9cd0x9b70x9be 0x9950x9f00x9c7 0x9860x9f00x9c1 0x9a80x9bf0x99c0x9f0 0x9b80x9a80x9cd0x9a40x9be0x9a8 0x9aa0x9be0x9810x99a0x99f0x9be 0x9b9'0x9b20x9c70x993 0x9950x9cd0x9b70x9c00x9a3-0x9ae0x9c00x9a8 0x9ac0x9c10x9b20x9bf 0x9950x9c8 0x9a80x9bf0x99c0x9f0 0x9a60x9cb0x9b7 0x9a20x9be0x9950x9bf0x9ac 0x9960x9cb0x99c0x9c7 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9a80x9bf0x99c0x9f0 0x9a60x9cb0x9b7 0x9a20x9be0x9950x9bf 0x9860x9a80x9f0 0x9a60x9cb0x9b7 0x9ac0x9dd0x9be0x987 0x9950x9cb0x9f10x9be 0x9b80x9cd0x9ac0x9ad0x9be0x9f1 0x9f7	A co-wife loughs at another co-wife's single child saying 'single but very healthy' and she covers her own guilt even if she has five children saying 'My children are unhealthy and weak may them be five in number'. So, this saying expresses the human character that always has the tendency to exaggerate others guilt or wealth and to show one's own guilt or wealth as very little or negligible.
0x9870x9ae0x9be0x9a80x9a60x9bf0x9a80x9c7 0x9b60x9c10x987 0x9a50x9be0x9950x9bf0x9b2 0x9a80x9be0x9950x9a4 0x9a40x9c70x9b2 0x9a60x9bf, 0x9860x99c0x9bf 0x9b90x9c70x9a80x9cb 0x9ad0x9be0x9f00x9b80x9cd0x9a40x9960x9a8 0x9890x9a60x9cd0x9a70x9be0x9f00x9bf0x9ac 0x9b80x9bf 0x9f7	0x9ac0x9b90x9c10x9b80x9ae0x9df 0x9850x9ac0x9be0x9ac0x9a4 0x9a80x9b70x9cd0x99f 0x9950x9f00x9be0x9f0 0x9aa0x9be0x99b0x9a4, 0x9950x9cb0x9a80x9cb 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9df0x9c7 0x9b90x9a00x9be0x9ce 0x9950x9f00x9cd0x9ae0x9a40x9ce0x9aa0x9f00x9a40x9be 0x9a60x9c70x9960x9c10x9f10x9be0x9b20x9c7 0x98f0x9a80x9c70x9a60x9f00x9c7 0x9950x9c8 0x9890x9aa0x9b20x9c10x9990x9be 0x9950x9f00x9be 0x9b90x9df 0x9f7	This saying is used to ridicule someone when he/she becomes unusually active and shows excessive haste after spending a long period of time lazily.
0x9950x9c10x9ae0x9b20x9c00x9df0x9be 0x9860x9a60x9be 0x9aa0x9be0x9df, 0x9ad0x9f00x9bf0x9f00x9c7 0x9ae0x9cb0x9b90x9be0x9f00x9bf 0x9960x9be0x9df |	0x9950x9be0x9f00x9cb0x9ac0x9be0x9f0 0x9b80x9b90x99c-0x9b80x9f00x9b2 0x9b80x9cd0x9ac0x9ad0x9be0x9f1 0x9a60x9c70x9960x9bf 0x9a00x9970x9bf 0x9960x9cb0x9f10x9be0x9f0 0x99a0x9c70x9b70x9cd0x99f0x9be 0x9950x9f00x9c7 |	People try to exploit an innocent person.
0x98f0x995 0x9ac0x9c10x9dd0x9c00x9f0 0x9a60x9c10x987 0x9950x9be0x9ae, 0x9a70x9be0x9a8 0x9ac0x9be0x9a80x9c7 0x99a0x9c10x9b90x9c7 0x9860x9ae ।	0x9950x9cb0x9a80x9cb0x9f10x9c7 0x9a70x9be0x9a8 0x9ac0x9be0x9a80x9bf 0x9a50x9be0x9950x9cb0x9a40x9c7 0x9860x9ae0x9cb 0x99a0x9c10x9b90x9bf 0x9960x9be0x987 0x9a50x9be0x9950x9bf0x9ac 0x9aa0x9be0x9f00x9c7 0x9850x9f00x9cd0x9a50x9be0x9a40x9cd‍ 0x9950x9cb0x9a80x9cb0x9f10x9c7 0x98f0x99f0x9be 0x9950x9be0x9ae0x9a4 0x9ac0x9cd0x9af0x9b80x9cd0x9a4 0x9a50x9950x9be0x9f0 0x9b80x9ae0x9df0x9a40x9cb 0x9860x9a8 0x98f0x99f0x9be 0x9950x9be0x9ae0x9a4 0x9ae0x9a80x9cb0x9a80x9bf0x9ac0x9c70x9b6 0x9950x9f00x9bf0x9ac 0x9aa0x9be0x9f00x9c7 ।	To kill two birds in one stone.
0x99f0x9c70x9990x9be 0x9860x9ae 0x9ac0x99c0x9be0x9f00x9a4 0x98f0x9ac0x9be0x9f00x9b90x9c7 0x9ac0x9c70x99b0x9bf0x9ac 0x9aa0x9be0x9f00x9bf |	0x98f0x9ac0x9be0x9f0 0x9ae0x9bf0x9a00x9be 0x9ac0x9c10x9b20x9bf 0x99f0x9c70x9990x9cd0x9970x9be 0x9860x9ae 0x9ac0x9c70x99b0x9be 0x9a60x9cb0x9950x9be0x9a80x9c00x9f0 0x9aa0x9f00x9be 0x9a60x9cd0x9ac0x9bf0x9a40x9c00x9df 0x9ac0x9be0x9f0 0x9950x9cb0x9a80x9c70x993 0x9860x9ae 0x9a80x9bf0x9950x9bf0x9a80x9c7 | 0x9b80x9c70x9870x9a60x9f00x9c7 0x9950x9be0x9f00x9cb0x9ac0x9be0x995 0x98f0x9ac0x9be0x9f0 0x9a00x9970x9bf0x9b20x9c7 0x9a40x9c70x9930x981 0x9b80x9c70x9870x99c0x9a8 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9f0 0x9930x9aa0x9f00x9a4 0x9860x9f00x9c1 0x9a60x9c10x9a80x9be0x987 0x9950x9c70x9a40x9bf0x9df0x9be 0x9ac0x9bf0x9b60x9cd0x9ac0x9be0x9b8 0x9a80x9950x9f00x9c7 | 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9ae0x9be0x9a80x9c10x9b90x995 0x98f0x9ac0x9be0x9f00x9b90x9c7 0x9a00x9970x9bf0x9ac 0x9aa0x9be0x9f00x9bf |	One can not cheat a person again and again .
0x9aa0x9be0x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9f00x9be 0x9860x9ae 0x99f0x9c70x9990x9be0x9f7	0x9860x9ae 0x9970x99b0x9f0 0x9aa0x9f00x9be 0x9af0x9a60x9bf 0x9860x9ae 0x9aa0x9be0x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9f00x9be 0x9b90x9df, 0x9a40x9c70x9a80x9c70x9b9\'0x9b20x9c7 0x9b80x9c70x987 0x9860x9ae 0x99f0x9c70x9990x9be 0x9ac0x9c10x9b20x9bf 0x9950x9c8 0x9b80x9be0x9a80x9cd0x9a40x9cd0x9ac0x9a80x9be 0x9b20x9cb0x9f10x9be 0x9b90x9df 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9850x9f00x9cd0x99c0x9a8 0x9ac0x9be 0x9b90x9b80x9cd0x9a40x9970x9a4 0x9950x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9f00x9be 0x9ac0x9b80x9cd0x9a40x9c1, 0x9960x9cd0x9af0x9be0x9a40x9bf, 0x9950x9cd0x9b70x9ae0x9a40x9be 0x9860x9a60x9bf0x995 0x9850x9aa0x9ac0x9be0x9a6 0x9a60x9bf 0x9ac0x9be 0x9ac0x9a60x9a80x9be0x9ae 0x9950x9f00x9bf 0x9a80x9bf0x99c0x9c7 0x9b80x9be0x9a80x9cd0x9a40x9cd0x9ac0x9a80x9be 0x9b20x9cb0x9f10x9be 0x9850x9a50x9ac0x9be 0x9860x9a80x9950x9cb 0x9b80x9c70x9870x9ae0x9a40x9c7 0x9aa0x9a40x9bf0x9df0x9a8 0x9a80x9bf0x9df0x9be0x9ac0x9b20x9c8 0x9950x9f00x9be 0x99a0x9c70x9b70x9cd0x99f0x9be0x995 0x9ac0x9c10x99c0x9be0x9df 0x9f7	The grapes are sour.
0x9a40x9c10x9ae0x9bf 0x9b9’0x9b20x9be 0x9ac0x9be0x9f00x9f00x9c7, 0x9860x9ae0x9bf 0x9b9’0x9b20x9cb 0x9a40x9c70x9f00x9f00x9c7	0x9950x9cb0x9a80x9cb 0x9950x9a50x9be0x9a40x9c7 0x9860x9a80x9a40x9950x9c8 0x9aa0x9bf0x99a 0x9aa0x9f00x9bf 0x9a50x9be0x9950x9bf0x9ac 0x9a80x9cb0x9960x9cb0x99c0x9be 0x9ac0x9be 0x9860x9a80x9f0 0x9930x99a0x9f00x9a4 0x9b80x9c70x993 0x9ae0x9be0x9a80x9bf0x9ac 0x9a80x9cb0x9960x9cb0x99c0x9be	Reluctance to accept superiority of others over oneself.
0x9a10x9c10x9b20x9bf 0x9ad0x9f00x9be 0x9860x9b60x9be 0x9860x9f00x9c1 0x9950x9c10x9b20x9be 0x9ad0x9f00x9be 0x99b0x9be0x9810x987 0x9f7	0x9a10x9be0x9990x9f0 0x9860x9b60x9be 0x9b20x9c8 0x9950x9cb0x9a80x9cb 0x9950x9be0x9f00x9cd0x9af 0x9b80x9ae0x9cd0x9aa0x9be0x9a60x9a8 0x9950x9f00x9bf0x9ac0x9b20x9c8 0x997'0x9b20x9c7, 0x9a40x9be0x9f0 0x9ab0x9b2 0x9850x9b20x9aa 0x9950x9ae0x9950x9c8 0x9aa0x9be0x9b20x9c70x993 0x9a80x9bf0x9f00x9be0x9b60x9be0x9a4 0x9ad0x9c10x9970x9bf0x9ac 0x9b20x9970x9c00x9df0x9be 0x9b90x9df 0x9f7	Extravagant hopes lead to complete disappointment.
0x9f00x9cc-0x9ac0x9f00x9be0x9b20x9bf0x9b20x9c8 0x9860x9b60x9be 0x9950x9f00x9bf 0x9aa0x9c10x9a00x9bf-0x9960x9b20x9bf0x9b90x9a30x9be0x993 0x9a80x9cb0x9aa0x9cb0x9f10x9be 0x9f7	0x9ae0x9be0x99b 0x9ae0x9be0x9f00x9bf0x9ac0x9b20x9c8 0x9970x9c8, 0x9f00x9cc-0x9ac0x9f00x9be0x9b20x9bf0x9f0 0x9a60x9f00x9c7 0x9a10x9be0x9990x9f0 0x9ae0x9be0x99b 0x99c0x9be0x9b20x9a4 0x9890x9a00x9bf0x9b20x9c70x9b90x9c7 0x9a70x9f00x9bf0x9ae 0x9ac0x9c10x9b20x9bf, 0x9b80x9b90x99c0x9a40x9c7 0x99c0x9be0x9b20x9a4 0x9890x9a00x9be 0x9aa0x9c10x9a00x9bf-0x9960x9b20x9bf0x9b90x9a30x9be0x9f0 0x9a60x9f00x9c7 0x9b80x9f00x9c1 0x9ae0x9be0x99b0x9ac0x9cb0x9f0 0x98f0x9f00x9bf 0x9a60x9bf0x9b20x9c7 0x9850x9f10x9b60x9c70x9b70x9a4 0x9950x9cb0x9a80x9cb 0x9ae0x9be0x99b0x9c70x987 0x9aa0x9cb0x9f10x9be 0x9a80x9c70x9af0x9be0x9ac 0x9aa0x9be0x9f00x9c7 0x9f7 0x98f0x9950x9c70x9a60x9f00x9c7 0x9a10x9be0x9990x9f0 0x9b80x9c10x9ac0x9bf0x9a70x9be-0x9b80x9c10x9af0x9cb0x997, 0x9b20x9be0x9ad, 0x9ae0x9c10x9a80x9be0x9ab0x9be 0x9860x9a60x9bf 0x9aa0x9cb0x9f10x9be0x9f0 0x9860x9b60x9be 0x9950x9f00x9bf 0x9850x9a80x9be0x9df0x9be0x9b80x9c7 0x9b90x9be0x9a40x9b20x9c8 0x9850x9b90x9be 0x9b80x9f00x9c1-0x9b80x9c10x9f00x9be 0x9b80x9c10x9af0x9cb0x997-0x9b80x9c10x9ac0x9bf0x9a70x9be0x9ac0x9cb0x9f0 0x9970x9cd0x9f00x9b90x9a3 0x9a80x9950x9f00x9bf0x9b20x9c7 0x9aa0x9bf0x99b0x9b20x9c8 0x9aa0x9b80x9cd0x9a40x9be0x9ac 0x9b20x9970x9be 0x9850x9f10x9b80x9cd0x9a50x9be 0x9b90x9df0x9f7	To be over ambitious and the act of overlooking the small opportunities in the expectation of bigger opportunities and thus ending up with no achievement at last.
0x9970x99b0x9a4 0x9970x9f00x9c1 0x9890x9a00x9be 0x9860x9f00x9c1 0x9b90x9cb0x9b20x9cb0x9990x9be0x9f00x9c7 0x9950x9be0x9a3 0x9960x99c0x9c10x9f10x9be 0x9950x9a50x9be	0x9a80x9be0x9ad0x9c20x9a4 0x9a80x9be0x9b60x9cd0x9b00x9c10x9a4/0x9850x9ac0x9be0x9a80x9cd0x9a40x9f0 0x9950x9a50x9be	useless absurd ideas
0x9b20x9970x9a40x9c70x987 0x9a80x9bf0x9a80x9bf0x9df0x9c7 0x9860x9f00x9c1 0x9ac0x9cb0x9b20x9c7 0x9950x9cb0x99a0x9be0x9a4 0x9890x9a00x9cb 0x9f7	0x9ac0x9b90x9c1 0x9950x9be0x9ac0x9cc-0x9950x9be0x9950x9a40x9bf0x9f0 0x9aa0x9be0x99b0x9a4 0x9af0x9a60x9bf 0x9950x9cb0x9a80x9cb 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x995 0x9af0x9be0x9a40x9cd0x9f00x9be0x9f0 0x9b80x9820x9970x9c0 0x9b90x9bf0x99a0x9be0x9aa0x9c7 0x9b20x9970x9a4 0x9b20x9cb0x9f10x9be 0x9b90x9df 0x9860x9f00x9c1 0x9a40x9be0x9f0 0x9aa0x9be0x99b0x9a4 0x9af0x9a60x9bf 0x9b80x9c70x987 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9df0x9c7 0x9950x9cb0x99a0x9a4 0x9890x9a00x9bf0x9ac0x9b20x9c8 0x9a60x9be0x9ac0x9c0 0x9950x9f00x9c7, 0x9a40x9c70x9a80x9c7 0x9a60x9be0x9ac0x9c0 0x9ac0x9f0 0x9a60x9c20x9f00x9cd0x9ac0x9b2 0x9b90x9df 0x9860x9f00x9c1 0x9a60x9be0x9ac0x9c00x9a60x9be0x9f0 0x9b90x9be0x9810x9b90x9bf0x9df0x9be0x9a40x9f0 0x9aa0x9be0x9a40x9cd0x9f0 0x9b90x9df 0x9f7 0x98f0x9a40x9c70x9950x9c7 0x98f0x987 0x9ab0x9950x9f00x9be0x987 0x9aa0x9cd0x9f00x9a40x9bf0x9950x9c20x9b2 0x9aa0x9f00x9bf0x9b80x9cd0x9a50x9bf0x9a40x9bf0x9a4 0x9850x9af0x9c10x9950x9cd0x9a40x9bf0x9950x9f0 0x9a60x9be0x9ac0x9c0 0x9890x9a40x9cd0x9a50x9be0x9aa0x9a8 0x9950x9f00x9be 0x9950x9be0x9f00x9cd0x9af0x995 0x9ac0x9c10x99c0x9be0x9df 0x9f7 	To propose illogical demands or claims to a party when adverse atmosphere prevails.
0x9b6 0x9980x9be0x9aa0x9c70x9f00x9c7 0x9b90x9df 0x9a80x9be0x9990x9b2 0x9860x9f00x9c1 0x98f0x9950x9c7 0x9980x9be0x9aa0x9c7 0x9b90x9df 0x9960x9f00x9bf। 	0x9ac0x9be0x9dd0x9c80x9df0x9c7 0x9a80x9be0x9990x9b2 0x98f0x9960x9a8 0x9ac0x9a80x9be0x9ac0x9b20x9c8 0x9af0x9be0x9930x9a40x9c7 0x9950x9be0x9a0 0x98f0x99a0x9b20x9be0x9a4 0x9ac0x9b90x9c1 0x9b80x9a40x9b00x9cd0x9950x9a40x9be0x9f00x9c7 0x9b6 0x9b6 0x9ac0x9be0x9f0 0x9b90x9be0x9a40x9bf0x9df0x9be0x9f00x9f0 0x9980x9be0x9aa 0x9a60x9bf0x9ac0x9b20x9970x9c00x9df0x9be 0x9b90x9df 0x9860x9f00x9c1 0x9870x9df0x9be0x9f0 0x9ac0x9be0x9ac0x9c7 0x9ac0x9b90x9c1 0x9b80x9ae0x9df 0x9960x9f00x99a 0x9950x9f00x9bf0x9ac0x9b20x9970x9c00x9df0x9be 0x9b90x9df, 0x9950x9bf0x9a80x9cd0x9a40x9c1 0x98f0x99f0x9bf 0x9ae0x9be0x9a40x9cd0x9b0 0x9850x9b80x9a40x9b00x9cd0x9950x9a40x9be0x9f00x9c7 0x9a60x9bf0x9df0x9be 0x9980x9be0x9aa0x9c7 0x9a80x9be0x9990x9b20x9960x9a80x995 0x9950x9cd0x9b70x9a80x9cd0x9a40x9c70x9950x9a40x9c7 0x9960x9f00x9bf0x9b20x9c8 0x9aa0x9f00x9bf0x9ac0x9b00x9cd0x9a40x9a8 0x9950x9f00x9bf 0x9a60x9bf0x9df0x9c7। 0x98f0x9950x9c70x9a60x9f00x9c7 0x9850x9a40x9bf 0x9950x9b70x9cd0x99f0x9c70x9f00x9c7 0x9860x9f00x9c1 0x9ac0x9b90x9c1 0x9b80x9ae0x9df0x9f0 0x9850x9a70x9cd0x9af0x9f10x9b80x9be0x9df0x9c70x9f00x9c7 0x9a40x9c80x9df0x9be0x9f0 0x9950x9f00x9be 0x9950x9cb0x9a80x9cb 0x9ac0x9b80x9cd0x9a40x9c1, 0x9b80x9820x9b80x9cd0x9a50x9be, 0x9850x9a80x9c10x9b70x9cd0x9a00x9be0x9a8 0x9850x9a50x9ac0x9be 0x9aa0x9be0x9f00x9bf0x9ac0x9be0x9f00x9bf0x995 0x9b80x9ae0x9cd0x9aa0x9b00x9cd0x995 0x9860x9a60x9bf 0x98f0x99f0x9bf 0x9ae0x9be0x9a40x9cd0x9b0 0x9850x9b80x9f10x9a70x9be0x9a80x9a40x9be0x9aa0x9c20x9b00x9cd0x9a3 0x9950x9a50x9be0x987, 0x9950x9b00x9cd0x9ae0x987 0x9ac0x9be 0x9aa0x9a60x9950x9cd0x9b70x9c70x9aa0x9c7 0x9950x9cd0x9b70x9a80x9cd0x9a40x9c70x9950x9a40x9c7 0x9a50x9be0x9a80x9ac0x9be0x9a8 0x9950x9f00x9bf 0x9a60x9bf0x9ac 0x9aa0x9be0x9f00x9c7।	It needs lot of hard work, care, time and perverance to construct or build a good thing, institute or relationship; but a careless gesture needs no time to destroy it.
0x9b80x9be0x9890x9a6 0x9ad0x9cb0x9b20x9be-0x9ad0x9be0x9b20x9be 0x9860x9f00x9c1 0x99a0x9cb0x9f00x9f0 0x9ac0x9f0 0x9970x9b20x9be 0x9f7	0x9b80x9be0x9890x9a6 0x9af0x9a60x9bf 0x9a80x9bf0x9f00x9cd0x99c0x9c1 0x9aa0x9cd0x9f00x9950x9c30x9a40x9bf0x9f0 0x9b90x9df, 0x9a40x9c70x9a80x9c70x9b9'0x9b20x9c7 0x99a0x9cb0x9f00x9c7 0x9950x9a50x9be0x9f0 0x99c0x9cb0x9f00x9c70x9f00x9c7 0x9ac0x9be0x99a0x9bf 0x9af0x9be0x9ac0x9b20x9c8 0x99a0x9c70x9b70x9cd0x99f0x9be 0x9950x9f00x9c7 0x9850x9a50x9ac0x9be 0x9b80x9be0x9890x9a60x9950x9c70x987 0x9a60x9cb0x9b70x9be0x9f00x9c20x9aa 0x9950x9f00x9bf 0x9a80x9bf0x99c0x9c7 0x9ac0x9be0x99a0x9bf 0x9af0x9be0x9df 0x9f7 0x9a60x9cb0x9b7 0x9950x9f00x9bf 0x9a80x9bf0x99c0x9f0 0x9a60x9cb0x9b7 0x9a20x9be0x9950x9bf0x9ac0x9b20x9c8 0x9ae0x9be0x9a4 0x9a10x9be0x9990x9f0 0x9950x9f00x9bf 0x9ac0x9be 0x9af0x9c10x9950x9cd0x9a40x9bf 0x9a60x9f00x9cd0x9b60x9be0x987 0x9ac0x9be0x99a0x9bf0x9ac0x9b20x9c8 0x9950x9f00x9be 0x9950x9be0x9f00x9cd0x9af0x995 0x9a60x9f00x9cd0x9b60x9be0x9df 0x9f7	1. The guilty has a loud voice.2. An offender takes upper hand when the opponent is weak.
